clip_id,file_path,file_name,modality_code,modality,vocal_channel_code,vocal_channel,emotion_code,emotion,intensity_code,intensity,statement_code,statement,repetition,actor,gender
clip_00254,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-02-05.wav,03-01-02-01-02-02-05.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00255,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-02-05.wav,03-01-02-02-02-02-05.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00256,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav,03-01-07-01-01-01-05.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00257,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav,03-01-07-02-01-01-05.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,1,5,male
clip_00258,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav,03-01-07-01-01-02-05.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00259,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,2,5,male
clip_00260,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav,03-01-07-01-02-01-05.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00261,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,1,5,male
clip_00262,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav,03-01-07-01-02-02-05.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00263,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00264,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav,03-01-06-01-01-01-05.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00265,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav,03-01-06-02-01-01-05.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,1,5,male
clip_00266,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav,03-01-06-01-01-02-05.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00267,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav,03-01-06-02-01-02-05.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,2,5,male
clip_00268,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav,03-01-06-01-02-01-05.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00269,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,03-01-06-02-02-01-05.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,1,5,male
clip_00270,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav,03-01-06-01-02-02-05.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00271,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav,03-01-06-02-02-02-05.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00272,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-01-05.wav,03-01-03-01-01-01-05.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00273,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-01-05.wav,03-01-03-02-01-01-05.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,1,5,male
clip_00274,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-02-05.wav,03-01-03-01-01-02-05.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00275,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-02-05.wav,03-01-03-02-01-02-05.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,2,5,male
clip_00276,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-01-05.wav,03-01-03-01-02-01-05.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00277,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-01-05.wav,03-01-03-02-02-01-05.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,1,5,male
clip_00278,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-02-05.wav,03-01-03-01-02-02-05.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00279,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-02-05.wav,03-01-03-02-02-02-05.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00280,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-01-05.wav,03-01-01-01-01-01-05.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00281,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,03-01-01-01-01-02-05.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00282,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-01-05.wav,03-01-01-01-02-01-05.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00283,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-02-05.wav,03-01-01-01-02-02-05.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00284,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-01-05.wav,03-01-04-01-01-01-05.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00285,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav,03-01-04-02-01-01-05.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,1,5,male
clip_00286,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav,03-01-04-01-01-02-05.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00287,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav,03-01-04-02-01-02-05.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,2,5,male
clip_00288,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav,03-01-04-01-02-01-05.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00289,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav,03-01-04-02-02-01-05.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,1,5,male
clip_00290,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav,03-01-04-01-02-02-05.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00291,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav,03-01-04-02-02-02-05.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00292,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,1,5,male
clip_00293,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,1,5,male
clip_00294,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,2,5,male
clip_00295,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,2,5,male
clip_00296,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,1,5,male
clip_00297,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,1,5,male
clip_00298,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,2,5,male
clip_00299,data\raw\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,2,5,male
clip_00300,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00301,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00302,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00303,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00304,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00305,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00306,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00307,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00308,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00309,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00310,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00311,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00312,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00313,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00314,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00315,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00316,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-01-06.wav,03-01-07-01-01-01-06.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00317,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-01-06.wav,03-01-07-02-01-01-06.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00318,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-02-06.wav,03-01-07-01-01-02-06.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00319,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-02-06.wav,03-01-07-02-01-02-06.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00320,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-01-06.wav,03-01-07-01-02-01-06.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00321,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-01-06.wav,03-01-07-02-02-01-06.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00322,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-02-06.wav,03-01-07-01-02-02-06.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00323,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-02-06.wav,03-01-07-02-02-02-06.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00324,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00325,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-01-06.wav,03-01-06-02-01-01-06.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00326,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00327,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-02-06.wav,03-01-06-02-01-02-06.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00328,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00329,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-01-06.wav,03-01-06-02-02-01-06.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00330,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00331,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-02-06.wav,03-01-06-02-02-02-06.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00332,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00333,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00334,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00335,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00336,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00337,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00338,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00339,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00340,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00341,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00342,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00343,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00344,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00345,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00346,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00347,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00348,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00349,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00350,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00351,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00352,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-01-06.wav,03-01-08-01-01-01-06.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,1,6,female
clip_00353,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-01-06.wav,03-01-08-02-01-01-06.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,1,6,female
clip_00354,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-01-02-06.wav,03-01-08-01-01-02-06.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,2,6,female
clip_00355,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-01-02-06.wav,03-01-08-02-01-02-06.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,2,6,female
clip_00356,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-01-06.wav,03-01-08-01-02-01-06.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,1,6,female
clip_00357,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-01-06.wav,03-01-08-02-02-01-06.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,1,6,female
clip_00358,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-01-02-02-06.wav,03-01-08-01-02-02-06.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,2,6,female
clip_00359,data\raw\Audio_Speech_Actors_01-24\Actor_06\03-01-08-02-02-02-06.wav,03-01-08-02-02-02-06.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,2,6,female
clip_00360,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-01-07.wav,03-01-05-01-01-01-07.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,1,7,male
clip_00361,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,1,7,male
clip_00362,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-02-07.wav,03-01-05-01-01-02-07.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,2,7,male
clip_00363,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,2,7,male
clip_00364,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,1,7,male
clip_00365,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,1,7,male
clip_00366,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,2,7,male
clip_00367,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,2,7,male
clip_00368,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,1,7,male
clip_00369,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-01-07.wav,03-01-02-02-01-01-07.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,1,7,male
clip_00370,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-01-02-07.wav,03-01-02-01-01-02-07.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,2,7,male
clip_00371,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,2,7,male
clip_00372,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-01-07.wav,03-01-02-01-02-01-07.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,1,7,male
clip_00373,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,1,7,male
clip_00374,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-01-02-02-07.wav,03-01-02-01-02-02-07.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,2,7,male
clip_00375,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-02-02-02-02-07.wav,03-01-02-02-02-02-07.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,2,7,male
clip_00376,data\raw\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-01-07.wav,03-01-07-01-01-01-07.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,1,7,male
